parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[30-34, 2011]",-6.294687450506663,0.050999482862531975,0.0012962889707635213,1569.3073643161879,837.978432742822,1.0106404553175983,3.9225917637112295
"logmu[30-34, 2012]",-6.499354848599184,0.055766872017930944,0.0015238141349310853,1344.369461928714,664.4771704266975,1.0005030681121327,3.360343995482564
"logmu[30-34, 2013]",-6.506620900015803,0.051174863671433805,0.0012172261148076693,1798.0998677308626,496.10639072594074,1.0054076685954796,4.4944743724979
"logmu[30-34, 2014]",-6.710393004460313,0.05078597805040186,0.0015738614925728403,1057.2887831064515,553.4310838545014,1.0031007635902212,2.642766080617222
"logmu[30-34, 2015]",-6.960910499362037,0.05175021404818316,0.0015331212792431932,1151.8694755645843,825.6118138961789,1.0000991494758018,2.8791770308736346
"logmu[30-34, 2016]",-7.059734114140684,0.04844109888299507,0.0014264150653132176,1169.9624222970567,743.4486970483881,0.9998582149697738,2.924401596467251
"logmu[30-34, 2017]",-7.4764367843162765,0.051450778752547686,0.0015099334851189999,1154.2420808179756,664.9315853573037,1.0021470787634261,2.885107520997567
"logmu[35-39, 1997]",-6.243692529990197,0.05599626595190572,0.0015430010069444635,1328.7551752993757,765.2791069198481,0.9991392301004955,3.321315011408971
"logmu[35-39, 1998]",-6.238951193511553,0.059063716054346155,0.001519128638898479,1545.654550733707,591.0184543549136,0.9999019096126435,3.8634699282716407
"logmu[35-39, 1999]",-6.283918310134624,0.05742404545074695,0.0017968493364949511,1019.0722395261694,741.3550179649822,1.003205359796007,2.5472411997084734
"logmu[35-39, 2000]",-6.141478376099417,0.058957430556747625,0.0015430867870332584,1447.744024198764,458.47271457838616,1.016218370692563,3.618735828566482
"logmu[35-39, 2001]",-6.104205329165835,0.05615131119763155,0.0014321955695775035,1539.8787313822816,761.7018620521611,0.9996840864167831,3.8490328702855794
"logmu[35-39, 2002]",-6.2732406005636445,0.059977562271777723,0.0016581978738667124,1314.2494960530344,685.3447076940931,1.002776017660112,3.2850570677883923
"logmu[35-39, 2003]",-6.272132220132935,0.05878938750978181,0.001556524399478131,1429.2237090225028,612.5291038903121,1.0047042424867694,3.572443026134249
"logmu[35-39, 2004]",-6.366104817402918,0.06231162801702759,0.001473755960422871,1794.187731451914,611.8343028463729,0.9998857141807285,4.484695718618323
"logmu[35-39, 2005]",-6.477381613673006,0.06085078948176085,0.0018267820224626764,1128.5037834856728,567.1936436689996,0.9999890145441293,2.8207728753931764
"logmu[35-39, 2006]",-6.610546306633575,0.06448946297657455,0.0014880699273388442,1906.6164703702086,675.6483292932642,0.9992713856520883,4.7657190893826025
"logmu[35-39, 2007]",-6.174061124409356,0.051683948280085275,0.0012802092808409556,1625.438566435989,486.55208921601314,1.0062338215837938,4.062895566604733
"logmu[35-39, 2008]",-6.249250209145469,0.05370476175615725,0.0013352845504820171,1591.1350654966252,653.8277727363726,1.0003217466240621,3.9771516050896847
"logmu[35-39, 2009]",-6.175714719404974,0.05142759318954709,0.0012609485898242958,1683.4495355320526,519.5789086582411,0.9993570510338668,4.207897976429197
"logmu[35-39, 2010]",-6.2596286374288885,0.05300926830631712,0.0015095097608344482,1236.8480129693285,603.7837299987066,1.001055430568834,3.0915867337117557
"logmu[35-39, 2011]",-6.188455398191716,0.05195534858808861,0.0012378876815712465,1788.78637862022,681.3321718686927,1.0111790522640636,4.4711946654707555
"logmu[35-39, 2012]",-6.329974508498773,0.051797052797329525,0.0013005761938975522,1576.2474873474016,623.2499492325575,0.9997700742865013,3.9399390788773974
"logmu[35-39, 2013]",-6.304127124850956,0.04787487934355466,0.001367986935110828,1233.3016433657797,717.9750743921912,1.0015199351083908,3.082722338811004
"logmu[35-39, 2014]",-6.456531779249615,0.04993164647026157,0.001372636223606211,1325.679258625536,827.5535801882947,0.9996960387860707,3.3136265459846577
"logmu[35-39, 2015]",-6.63217923405727,0.04857903611065233,0.0015754423349670713,950.9063939497818,518.8919081271015,0.9995484110294134,2.3768559772183844
"logmu[35-39, 2016]",-6.8455995477390115,0.047551201025218884,0.0013773171454239254,1188.8484798421389,698.8494671908583,1.0002300509155688,2.9716085971223434
"logmu[35-39, 2017]",-7.064637403144563,0.048717282163227085,0.0012572009791206758,1511.680411772635,621.6433284391629,0.9993037947360351,3.7785492296894656
"logmu[40-44, 1997]",-5.9421923052490975,0.05345992473634106,0.0011739412027490072,2087.489781170328,682.4899328955706,0.9995178934161668,5.217824378220577
"logmu[40-44, 1998]",-5.938290228461348,0.054730584067762766,0.0015116824336594164,1301.5121117892766,720.060689267657,1.002454475843019,3.2532190991785828
"logmu[40-44, 1999]",-5.88575270810213,0.05202013140411777,0.0011673866846784483,2050.8976401232594,766.8310360763094,0.9995095239917711,5.126359803242089
"logmu[40-44, 2000]",-5.911590846909045,0.05312046622251847,0.0011459737534781616,2191.2648401738998,438.5729471511482,1.0003679335983318,5.477217280453871
"logmu[40-44, 2001]",-5.8813857673139065,0.05350975287796043,0.0013397636771032108,1591.264694092608,670.7256822434898,1.000818085899713,3.9774756206869513
"logmu[40-44, 2002]",-6.0462963293302785,0.058208267817379346,0.0014872967243987694,1512.8972328154757,820.4942578798725,1.0009751070644153,3.7815907576329972
"logmu[40-44, 2003]",-6.039513357558997,0.05434489598909975,0.0018037058001759752,902.8797037063466,590.5804971008749,1.0016676061026435,2.2568099595478444
"logmu[40-44, 2004]",-6.183860643346044,0.05579908739796853,0.0015018493059380145,1372.8127458130746,728.5317027772188,1.0025319104455124,3.4314399411428393
"logmu[40-44, 2005]",-6.129553357617155,0.05433511653913633,0.001251735035129404,1867.6148349636364,765.9316148180566,0.9993654187223413,4.668231817420586
"logmu[40-44, 2006]",-6.239410352463286,0.054860996720657924,0.0017059014073685186,1039.5339711343684,564.1153342418063,1.0003615742443874,2.5983867061291135
"logmu[40-44, 2007]",-6.047617944096891,0.04520946574205013,0.0011501144904957242,1550.428934482573,734.3954095479968,1.0037452712762738,3.8754038290459216
"logmu[40-44, 2008]",-6.009409422160543,0.04779436149242785,0.0010956075963074116,1922.1574086143448,562.2832538120176,1.0003047305271644,4.804564734119226
"logmu[40-44, 2009]",-5.954034843774742,0.047245456305982966,0.001263057998047774,1406.1737339622928,684.4185910979069,1.003845742260056,3.514828027071062
"logmu[40-44, 2010]",-6.017841247143373,0.048035908445154304,0.0011300537057843888,1814.4052990910402,504.6410294458119,1.0037485097088934,4.535230920393833
"logmu[40-44, 2011]",-5.997422467179111,0.049252034365120975,0.0015732903910794388,963.840150742202,555.9799090215236,1.0009618707399301,2.4091847924788024
"logmu[40-44, 2012]",-6.041709239228014,0.04679436943674066,0.001138201236529415,1713.62370950643,817.8880093665218,1.0011411892390734,4.283320400996903
