parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[45-49, 1998]",-5.123232290684223,0.02322853162967508,0.0007401335519637161,986.4632232522108,731.1880008266063,0.9995525604706346,1.4727662062609614
"logmu[45-49, 1999]",-5.118467760694525,0.02214370605258712,0.0006291474074826094,1235.3888255636894,668.2305970695699,0.999266045263117,1.844406229240074
"logmu[45-49, 2000]",-5.145088489440125,0.02067581427107853,0.0005916982106796225,1209.875054067352,759.2481517522502,1.0014483381862103,1.8063147732502722
"logmu[45-49, 2001]",-5.225775411298222,0.02151662423898206,0.0006205453219737838,1202.4078529865787,757.7916399047003,0.9995414492908539,1.7951664190613938
"logmu[45-49, 2002]",-5.266469534831438,0.020871384330903325,0.0006482207930475826,1053.2403627189628,488.4513046893421,1.0021596153231138,1.572462892401143
"logmu[45-49, 2003]",-5.342211892462264,0.02186828023787955,0.0006347938558523045,1200.2752542070637,631.2105973295754,1.0013162971187228,1.7919824996410343
"logmu[45-49, 2004]",-5.401175142928308,0.023116767754143362,0.0008043676634626657,828.9408895728956,743.8181318103237,0.9998661039390558,1.2375890964550704
"logmu[45-49, 2005]",-5.35447185484689,0.020557663200341896,0.0006627009240939132,965.3373225040855,761.6633248700466,1.001211027763264,1.4412257372751174
"logmu[45-49, 2006]",-5.4699569188194594,0.022324476205521304,0.0007970161952665045,782.528893913379,833.7094650348581,1.0043633196256903,1.1682970872232268
"logmu[45-49, 2007]",-5.654668574992661,0.024152311605641758,0.0007045256217968428,1157.5780407054688,669.352320028928,1.005170398554225,1.7282365721047364
"logmu[45-49, 2008]",-5.735865362460308,0.023094692059582277,0.0007220959303121128,1034.551593253778,569.5945781902077,1.0078394472606178,1.5445610026437295
"logmu[45-49, 2009]",-5.852000748740707,0.024759404081956895,0.0006621823943439636,1416.478191980059,837.6590975915649,1.001135744836876,2.114768360219436
"logmu[45-49, 2010]",-5.984173174036993,0.024018367149937506,0.0008159709839816578,865.7276397504138,714.8201326598627,1.001129319496926,1.2925108423677019
"logmu[45-49, 2011]",-6.138660814166298,0.0252101506927183,0.0007160027311685121,1213.2116203852645,734.3954095479959,1.0015764152573992,1.811296187663036
"logmu[45-49, 2012]",-6.259687899707598,0.02584909488667048,0.0007204128908526808,1289.7296065241408,665.2412265497524,1.001230815856503,1.9255357269587339
"logmu[45-49, 2013]",-6.27930516976953,0.027497170796037407,0.0009366611344485915,860.3184603122778,663.5042105743411,1.004312894136146,1.2844350657018224
"logmu[45-49, 2014]",-6.2416046026296925,0.024995433807777242,0.0006813090158298762,1298.8437260917244,634.0075903452049,1.0003373694043718,1.939142891404972
"logmu[45-49, 2015]",-6.1941747708712045,0.025528449818848272,0.0008450313236468736,901.3939563570021,738.7328698599838,0.9992154675811453,1.3457598075210206
"logmu[45-49, 2016]",-6.134020020465918,0.025346227938499236,0.0008039841642111669,1003.0879822531389,943.7586244920964,0.9999683482336268,1.497586577326675
"logmu[45-49, 2017]",-5.91865464472063,0.02551895420232966,0.0007501915087628595,1157.6675199361703,719.5814205979211,1.0004544831379203,1.7283701624748922
"logmu[50-54, 1997]",-4.921087368509679,0.022589042764135786,0.0007276467331099865,963.1191784679621,757.5136526566918,1.003496705646586,1.4379141008146605
"logmu[50-54, 1998]",-4.924000053609539,0.020950993073762376,0.0006511491665059535,1029.8694182023185,672.8967074034656,1.0067564033214629,1.5375706262920865
