"model","year","age_group","sex","education","n_observations","mse","rmse","grouping","sqrt_mse","diff","within_tolerance"
"Model A",2018,"Age 03","Male","Post Secondary",1,9.82464856565978e-08,0.000313442954389787,"model_year_age_group_sex_education",0.000313442954389787,0,TRUE
"Model A",2018,"Age 03","Male","Primary",1,0.000268573928064508,0.0163882252872148,"model_year_age_group_sex_education",0.0163882252872148,0,TRUE
"Model A",2018,"Age 03","Male","Secondary",1,9.54116591993005e-06,0.00308887777678724,"model_year_age_group_sex_education",0.00308887777678724,0,TRUE
"Model A",2018,"Age 04","Female","No Formal Education",1,0.0030669525664374,0.0553800737308773,"model_year_age_group_sex_education",0.0553800737308773,0,TRUE
"Model A",2018,"Age 04","Female","Post Secondary",1,2.57812239786464e-05,0.00507752144049106,"model_year_age_group_sex_education",0.00507752144049106,0,TRUE
"Model A",2018,"Age 04","Female","Primary",1,4.58749962653142e-05,0.00677310831637249,"model_year_age_group_sex_education",0.00677310831637249,0,TRUE
"Model A",2018,"Age 04","Female","Secondary",1,3.88093489712097e-05,0.00622971499919617,"model_year_age_group_sex_education",0.00622971499919617,0,TRUE
"Model A",2018,"Age 04","Male","No Formal Education",1,0.000478222732214552,0.0218683042830154,"model_year_age_group_sex_education",0.0218683042830154,0,TRUE
"Model A",2018,"Age 04","Male","Post Secondary",1,3.73614976227635e-05,0.00611240522403117,"model_year_age_group_sex_education",0.00611240522403117,0,TRUE
"Model A",2018,"Age 04","Male","Primary",1,1.18181352902926e-05,0.00343775148757042,"model_year_age_group_sex_education",0.00343775148757042,0,TRUE
"Model A",2018,"Age 04","Male","Secondary",1,2.38062184789237e-06,0.00154292639095077,"model_year_age_group_sex_education",0.00154292639095077,0,TRUE
"Model A",2018,"Age 05","Female","No Formal Education",1,8.1518072132914e-09,9.02873591002162e-05,"model_year_age_group_sex_education",9.02873591002162e-05,0,TRUE
"Model A",2018,"Age 05","Female","Post Secondary",1,1.38199826941743e-05,0.0037175237314877,"model_year_age_group_sex_education",0.0037175237314877,0,TRUE
"Model A",2018,"Age 05","Female","Primary",1,5.68259252214977e-05,0.00753829723621308,"model_year_age_group_sex_education",0.00753829723621308,0,TRUE
"Model A",2018,"Age 05","Female","Secondary",1,7.51185872001371e-05,0.00866709796876308,"model_year_age_group_sex_education",0.00866709796876308,0,TRUE
"Model A",2018,"Age 05","Male","No Formal Education",1,8.78701786284696e-05,0.00937390946342398,"model_year_age_group_sex_education",0.00937390946342398,0,TRUE
"Model A",2018,"Age 05","Male","Post Secondary",1,5.18875787886468e-06,0.00227788451833377,"model_year_age_group_sex_education",0.00227788451833377,0,TRUE
"Model A",2018,"Age 05","Male","Primary",1,1.54415357670247e-05,0.00392957195722698,"model_year_age_group_sex_education",0.00392957195722698,0,TRUE
"Model A",2018,"Age 05","Male","Secondary",1,1.76532548070032e-06,0.00132865551618933,"model_year_age_group_sex_education",0.00132865551618933,0,TRUE
"Model A",2018,"Age 06","Female","No Formal Education",1,0.000511175630117576,0.0226091934866677,"model_year_age_group_sex_education",0.0226091934866677,0,TRUE
"Model A",2018,"Age 06","Female","Post Secondary",1,5.14939136700759e-06,0.00226922704174959,"model_year_age_group_sex_education",0.00226922704174959,0,TRUE
"Model A",2018,"Age 06","Female","Primary",1,6.8254904719666e-07,0.000826165266273438,"model_year_age_group_sex_education",0.000826165266273438,0,TRUE
"Model A",2018,"Age 06","Female","Secondary",1,1.21106998110751e-06,0.00110048624757764,"model_year_age_group_sex_education",0.00110048624757764,0,TRUE
"Model A",2018,"Age 06","Male","No Formal Education",1,7.34125701603351e-05,0.00856811357069542,"model_year_age_group_sex_education",0.00856811357069542,0,TRUE
"Model A",2018,"Age 06","Male","Post Secondary",1,9.86756694856687e-06,0.00314126836621242,"model_year_age_group_sex_education",0.00314126836621242,0,TRUE
"Model A",2018,"Age 06","Male","Primary",1,2.27970343683106e-06,0.00150986868198233,"model_year_age_group_sex_education",0.00150986868198233,0,TRUE
"Model A",2018,"Age 06","Male","Secondary",1,5.07873019357472e-06,0.00225360382356232,"model_year_age_group_sex_education",0.00225360382356232,0,TRUE
"Model A",2018,"Age 07","Female","No Formal Education",1,0.000485394164422672,0.0220316627702648,"model_year_age_group_sex_education",0.0220316627702648,0,TRUE
"Model A",2018,"Age 07","Female","Post Secondary",1,2.80635540057008e-06,0.00167521801583259,"model_year_age_group_sex_education",0.00167521801583259,0,TRUE
"Model A",2018,"Age 07","Female","Primary",1,4.06783191746801e-05,0.00637795572065847,"model_year_age_group_sex_education",0.00637795572065847,0,TRUE
"Model A",2018,"Age 07","Female","Secondary",1,1.61263646244417e-06,0.00126989624081819,"model_year_age_group_sex_education",0.00126989624081819,0,TRUE
"Model A",2018,"Age 07","Male","No Formal Education",1,4.35435714809493e-05,0.00659875529785348,"model_year_age_group_sex_education",0.00659875529785348,0,TRUE
"Model A",2018,"Age 07","Male","Post Secondary",1,5.9376038670259e-06,0.00243671989917305,"model_year_age_group_sex_education",0.00243671989917305,0,TRUE
"Model A",2018,"Age 07","Male","Primary",1,4.51091362784275e-06,0.00212389115254119,"model_year_age_group_sex_education",0.00212389115254119,0,TRUE
"Model A",2018,"Age 07","Male","Secondary",1,8.45580090142639e-06,0.00290788598494274,"model_year_age_group_sex_education",0.00290788598494274,0,TRUE
"Model A",2018,"Age 08","Female","No Formal Education",1,3.6643088002993e-05,0.00605335345102143,"model_year_age_group_sex_education",0.00605335345102143,0,TRUE
"Model A",2018,"Age 08","Female","Post Secondary",1,2.38495256724264e-06,0.00154432916414948,"model_year_age_group_sex_education",0.00154432916414948,0,TRUE
"Model A",2018,"Age 08","Female","Primary",1,2.87614425651113e-05,0.00536296956593185,"model_year_age_group_sex_education",0.00536296956593185,0,TRUE
"Model A",2018,"Age 08","Female","Secondary",1,6.18235028730091e-05,0.00786279230763531,"model_year_age_group_sex_education",0.00786279230763531,0,TRUE
"Model A",2018,"Age 08","Male","No Formal Education",1,3.10698978215899e-05,0.00557403783819144,"model_year_age_group_sex_education",0.00557403783819144,0,TRUE
"Model A",2018,"Age 08","Male","Post Secondary",1,7.24321120817002e-06,0.00269132146132156,"model_year_age_group_sex_education",0.00269132146132156,0,TRUE
"Model A",2018,"Age 08","Male","Primary",1,3.79622184977108e-07,0.000616134875637719,"model_year_age_group_sex_education",0.000616134875637719,0,TRUE
"Model A",2018,"Age 08","Male","Secondary",1,6.11742182853477e-06,0.00247334223845685,"model_year_age_group_sex_education",0.00247334223845685,0,TRUE
"Model A",2018,"Age 09","Female","No Formal Education",1,8.88501238161812e-06,0.00298077378907191,"model_year_age_group_sex_education",0.00298077378907191,0,TRUE
"Model A",2018,"Age 09","Female","Post Secondary",1,2.08413801875721e-05,0.004565236049491,"model_year_age_group_sex_education",0.004565236049491,0,TRUE
"Model A",2018,"Age 09","Female","Primary",1,6.10792203527935e-06,0.00247142105584608,"model_year_age_group_sex_education",0.00247142105584608,0,TRUE
"Model A",2018,"Age 09","Female","Secondary",1,2.11152298052857e-05,0.00459513109772569,"model_year_age_group_sex_education",0.00459513109772569,0,TRUE
"Model A",2018,"Age 09","Male","No Formal Education",1,6.80517754117665e-06,0.00260867352138527,"model_year_age_group_sex_education",0.00260867352138527,0,TRUE
"Model A",2018,"Age 09","Male","Post Secondary",1,6.96976837321742e-08,0.000264003188867434,"model_year_age_group_sex_education",0.000264003188867434,0,TRUE
"Model A",2018,"Age 09","Male","Primary",1,3.40475161488863e-07,0.000583502494843735,"model_year_age_group_sex_education",0.000583502494843735,0,TRUE
"Model A",2018,"Age 09","Male","Secondary",1,9.81449910209355e-07,0.00099068153823989,"model_year_age_group_sex_education",0.00099068153823989,0,TRUE
"Model A",2018,"Age 10","Female","No Formal Education",1,7.64519624383627e-06,0.0027649947999655,"model_year_age_group_sex_education",0.0027649947999655,0,TRUE
"Model A",2018,"Age 10","Female","Post Secondary",1,3.32534828438826e-06,0.00182355375143928,"model_year_age_group_sex_education",0.00182355375143928,0,TRUE
"Model A",2018,"Age 10","Female","Primary",1,2.60006356178989e-08,0.00016124712592136,"model_year_age_group_sex_education",0.00016124712592136,0,TRUE
"Model A",2018,"Age 10","Female","Secondary",1,0.000164793088949791,0.0128371760504322,"model_year_age_group_sex_education",0.0128371760504322,0,TRUE
"Model A",2018,"Age 10","Male","No Formal Education",1,1.81140821224864e-05,0.0042560641586431,"model_year_age_group_sex_education",0.0042560641586431,0,TRUE
"Model A",2018,"Age 10","Male","Post Secondary",1,3.84405882884646e-10,1.96062715192014e-05,"model_year_age_group_sex_education",1.96062715192014e-05,0,TRUE
"Model A",2018,"Age 10","Male","Primary",1,6.42621195873507e-06,0.00253499742775709,"model_year_age_group_sex_education",0.00253499742775709,0,TRUE
"Model A",2018,"Age 10","Male","Secondary",1,2.29642113998152e-05,0.0047920988512149,"model_year_age_group_sex_education",0.0047920988512149,0,TRUE
"Model A",2018,"Age 11","Female","No Formal Education",1,3.74620390718251e-06,0.00193551127797864,"model_year_age_group_sex_education",0.00193551127797864,0,TRUE
"Model A",2018,"Age 11","Female","Post Secondary",1,3.08388385250922e-06,0.00175609904404883,"model_year_age_group_sex_education",0.00175609904404883,0,TRUE
"Model A",2018,"Age 11","Female","Primary",1,2.12848480194955e-08,0.000145893276128461,"model_year_age_group_sex_education",0.000145893276128461,0,TRUE
"Model A",2018,"Age 11","Female","Secondary",1,9.97976429228631e-09,9.98987702240939e-05,"model_year_age_group_sex_education",9.98987702240939e-05,0,TRUE
"Model A",2018,"Age 11","Male","No Formal Education",1,6.90330754676316e-07,0.000830861453358089,"model_year_age_group_sex_education",0.000830861453358089,0,TRUE
"Model A",2018,"Age 11","Male","Post Secondary",1,4.97376668008545e-08,0.000223019431442317,"model_year_age_group_sex_education",0.000223019431442317,0,TRUE
"Model A",2018,"Age 11","Male","Primary",1,1.89799582917559e-09,4.35659939537203e-05,"model_year_age_group_sex_education",4.35659939537203e-05,0,TRUE
"Model A",2018,"Age 11","Male","Secondary",1,5.41537073581844e-07,0.000735892025763185,"model_year_age_group_sex_education",0.000735892025763185,0,TRUE
"Model B",2014,"Age 01","Female","No Formal Education",1,69.8316476158947,8.3565332295094,"model_year_age_group_sex_education",8.3565332295094,0,TRUE
"Model B",2014,"Age 01","Female","Post Secondary",1,53.8563768102195,7.33869040157844,"model_year_age_group_sex_education",7.33869040157844,0,TRUE
"Model B",2014,"Age 01","Female","Primary",1,348.23776543482,18.6611298005994,"model_year_age_group_sex_education",18.6611298005994,0,TRUE
"Model B",2014,"Age 01","Female","Secondary",1,120.908209977552,10.9958269346854,"model_year_age_group_sex_education",10.9958269346854,0,TRUE
"Model B",2014,"Age 01","Male","No Formal Education",1,213.621056395633,14.6157810737447,"model_year_age_group_sex_education",14.6157810737447,0,TRUE
"Model B",2014,"Age 01","Male","Post Secondary",1,3.65200894687963,1.91102301055734,"model_year_age_group_sex_education",1.91102301055734,0,TRUE
"Model B",2014,"Age 01","Male","Primary",1,867.666663528176,29.4561820935466,"model_year_age_group_sex_education",29.4561820935466,0,TRUE
"Model B",2014,"Age 01","Male","Secondary",1,65.6726476513366,8.10386621627829,"model_year_age_group_sex_education",8.10386621627829,0,TRUE
"Model B",2014,"Age 02","Female","No Formal Education",1,704.228986957119,26.5373131073423,"model_year_age_group_sex_education",26.5373131073423,0,TRUE
"Model B",2014,"Age 02","Female","Post Secondary",1,271.2538612302,16.4697863140418,"model_year_age_group_sex_education",16.4697863140418,0,TRUE
"Model B",2014,"Age 02","Female","Primary",1,25.2529930513884,5.02523562147969,"model_year_age_group_sex_education",5.02523562147969,0,TRUE
"Model B",2014,"Age 02","Female","Secondary",1,252.443058809011,15.8884567787124,"model_year_age_group_sex_education",15.8884567787124,0,TRUE
"Model B",2014,"Age 02","Male","No Formal Education",1,10.1562926994038,3.18689389522209,"model_year_age_group_sex_education",3.18689389522209,0,TRUE
"Model B",2014,"Age 02","Male","Post Secondary",1,104.148893814462,10.2053365360708,"model_year_age_group_sex_education",10.2053365360708,0,TRUE
"Model B",2014,"Age 02","Male","Primary",1,32.392088783011,5.69140481630071,"model_year_age_group_sex_education",5.69140481630071,0,TRUE
"Model B",2014,"Age 02","Male","Secondary",1,185.504394211929,13.6199997875158,"model_year_age_group_sex_education",13.6199997875158,0,TRUE
"Model B",2014,"Age 03","Female","No Formal Education",1,170.409535176202,13.0541003204434,"model_year_age_group_sex_education",13.0541003204434,0,TRUE
"Model B",2014,"Age 03","Female","Post Secondary",1,44.6608290191281,6.6828758045566,"model_year_age_group_sex_education",6.6828758045566,0,TRUE
"Model B",2014,"Age 03","Female","Primary",1,45.645465252749,6.75614277918614,"model_year_age_group_sex_education",6.75614277918614,0,TRUE
"Model B",2014,"Age 03","Female","Secondary",1,261.606442096037,16.17425244319,"model_year_age_group_sex_education",16.17425244319,0,TRUE
"Model B",2014,"Age 03","Male","No Formal Education",1,28.3116257185763,5.32086700816477,"model_year_age_group_sex_education",5.32086700816477,0,TRUE
"Model B",2014,"Age 03","Male","Post Secondary",1,1.16562188866149,1.07963970317022,"model_year_age_group_sex_education",1.07963970317022,0,TRUE
"Model B",2014,"Age 03","Male","Primary",1,271.15351980991,16.4667398051317,"model_year_age_group_sex_education",16.4667398051317,0,TRUE
"Model B",2014,"Age 03","Male","Secondary",1,79.1020701476093,8.8939344582479,"model_year_age_group_sex_education",8.8939344582479,0,TRUE
"Model B",2014,"Age 04","Female","No Formal Education",1,4.12259993076683,2.03041865898805,"model_year_age_group_sex_education",2.03041865898805,0,TRUE
"Model B",2014,"Age 04","Female","Post Secondary",1,22.4689549082752,4.74014292065917,"model_year_age_group_sex_education",4.74014292065917,0,TRUE
"Model B",2014,"Age 04","Female","Primary",1,51.7380273881995,7.19291508278803,"model_year_age_group_sex_education",7.19291508278803,0,TRUE
"Model B",2014,"Age 04","Female","Secondary",1,134.779423948962,11.6094540762674,"model_year_age_group_sex_education",11.6094540762674,0,TRUE
"Model B",2014,"Age 04","Male","No Formal Education",1,49.7205692039513,7.05128138737572,"model_year_age_group_sex_education",7.05128138737572,0,TRUE
"Model B",2014,"Age 04","Male","Post Secondary",1,25.4172300571656,5.04155036245455,"model_year_age_group_sex_education",5.04155036245455,0,TRUE
"Model B",2014,"Age 04","Male","Primary",1,98.796840705903,9.9396599894515,"model_year_age_group_sex_education",9.9396599894515,0,TRUE
"Model B",2014,"Age 04","Male","Secondary",1,38.2915310826236,6.18801511654776,"model_year_age_group_sex_education",6.18801511654776,0,TRUE
"Model B",2014,"Age 05","Female","No Formal Education",1,12.214617076321,3.49494164133265,"model_year_age_group_sex_education",3.49494164133265,0,TRUE
"Model B",2014,"Age 05","Female","Post Secondary",1,12.0502623476123,3.47134877930931,"model_year_age_group_sex_education",3.47134877930931,0,TRUE
"Model B",2014,"Age 05","Female","Primary",1,11.1562176524476,3.34009246166144,"model_year_age_group_sex_education",3.34009246166144,0,TRUE
"Model B",2014,"Age 05","Female","Secondary",1,1326.70452691365,36.4239553990728,"model_year_age_group_sex_education",36.4239553990728,0,TRUE
"Model B",2014,"Age 05","Male","No Formal Education",1,93.6538356198854,9.6774911841802,"model_year_age_group_sex_education",9.6774911841802,0,TRUE
"Model B",2014,"Age 05","Male","Post Secondary",1,155.621085854933,12.4748180690114,"model_year_age_group_sex_education",12.4748180690114,0,TRUE
"Model B",2014,"Age 05","Male","Primary",1,20.3364044844693,4.509590279002,"model_year_age_group_sex_education",4.509590279002,0,TRUE
"Model B",2014,"Age 05","Male","Secondary",1,133.294783731832,11.5453360164108,"model_year_age_group_sex_education",11.5453360164108,0,TRUE
"Model B",2014,"Age 06","Female","No Formal Education",1,196.341097334242,14.0121767521767,"model_year_age_group_sex_education",14.0121767521767,0,TRUE
"Model B",2014,"Age 06","Female","Post Secondary",1,14.2641481139792,3.77679071620062,"model_year_age_group_sex_education",3.77679071620062,0,TRUE
"Model B",2014,"Age 06","Female","Primary",1,130.876455043468,11.4401247826878,"model_year_age_group_sex_education",11.4401247826878,0,TRUE
"Model B",2014,"Age 06","Female","Secondary",1,107.480344732826,10.367272772182,"model_year_age_group_sex_education",10.367272772182,0,TRUE
"Model B",2014,"Age 06","Male","No Formal Education",1,24.7139652610126,4.97131423881176,"model_year_age_group_sex_education",4.97131423881176,0,TRUE
"Model B",2014,"Age 06","Male","Post Secondary",1,1061.16751396068,32.5755662108993,"model_year_age_group_sex_education",32.5755662108993,0,TRUE
"Model B",2014,"Age 06","Male","Primary",1,20.1660914711994,4.49066715212778,"model_year_age_group_sex_education",4.49066715212778,0,TRUE
"Model B",2014,"Age 06","Male","Secondary",1,85.552707018212,9.24947063448563,"model_year_age_group_sex_education",9.24947063448563,0,TRUE
"Model B",2014,"Age 07","Female","No Formal Education",1,88.4089397885844,9.40260281988899,"model_year_age_group_sex_education",9.40260281988899,0,TRUE
"Model B",2014,"Age 07","Female","Post Secondary",1,45.557530035398,6.74963184443404,"model_year_age_group_sex_education",6.74963184443404,0,TRUE
"Model B",2014,"Age 07","Female","Primary",1,5.89432996114695,2.4278241207194,"model_year_age_group_sex_education",2.4278241207194,0,TRUE
"Model B",2014,"Age 07","Female","Secondary",1,129.153585320903,11.3645758970981,"model_year_age_group_sex_education",11.3645758970981,0,TRUE
"Model B",2014,"Age 07","Male","No Formal Education",1,4.54604389991142,2.13214537494783,"model_year_age_group_sex_education",2.13214537494783,0,TRUE
"Model B",2014,"Age 07","Male","Post Secondary",1,30.5009127576183,5.52276314516731,"model_year_age_group_sex_education",5.52276314516731,0,TRUE
"Model B",2014,"Age 07","Male","Primary",1,52.8155865241535,7.26743328308926,"model_year_age_group_sex_education",7.26743328308926,0,TRUE
"Model B",2014,"Age 07","Male","Secondary",1,24.231604855247,4.92256080259523,"model_year_age_group_sex_education",4.92256080259523,0,TRUE
"Model B",2014,"Age 08","Female","No Formal Education",1,6.67429293067847,2.58346529504046,"model_year_age_group_sex_education",2.58346529504046,0,TRUE
"Model B",2014,"Age 08","Female","Post Secondary",1,9.35307035039897,3.05827898505008,"model_year_age_group_sex_education",3.05827898505008,0,TRUE
"Model B",2014,"Age 08","Female","Primary",1,53.8701432934228,7.3396282803302,"model_year_age_group_sex_education",7.3396282803302,0,TRUE
"Model B",2014,"Age 08","Female","Secondary",1,35.4256533560299,5.95194534215746,"model_year_age_group_sex_education",5.95194534215746,0,TRUE
"Model B",2014,"Age 08","Male","No Formal Education",1,28.1465051641138,5.30532799778805,"model_year_age_group_sex_education",5.30532799778805,0,TRUE
"Model B",2014,"Age 08","Male","Post Secondary",1,2.0994356628444,1.44894294671819,"model_year_age_group_sex_education",1.44894294671819,0,TRUE
"Model B",2014,"Age 08","Male","Primary",1,77.4588510440784,8.80107101687507,"model_year_age_group_sex_education",8.80107101687507,0,TRUE
"Model B",2014,"Age 08","Male","Secondary",1,161.871199531213,12.7228612949766,"model_year_age_group_sex_education",12.7228612949766,0,TRUE
"Model B",2014,"Age 09","Female","No Formal Education",1,10.6968688465288,3.27060680096658,"model_year_age_group_sex_education",3.27060680096658,0,TRUE
"Model B",2014,"Age 09","Female","Post Secondary",1,1.23321956074037,1.11050419213093,"model_year_age_group_sex_education",1.11050419213093,0,TRUE
"Model B",2014,"Age 09","Female","Primary",1,192.044137941273,13.8579990597948,"model_year_age_group_sex_education",13.8579990597948,0,TRUE
"Model B",2014,"Age 09","Female","Secondary",1,699.965609518177,26.4568631836463,"model_year_age_group_sex_education",26.4568631836463,0,TRUE
"Model B",2014,"Age 09","Male","No Formal Education",1,1.96530869799767,1.40189468149275,"model_year_age_group_sex_education",1.40189468149275,0,TRUE
"Model B",2014,"Age 09","Male","Post Secondary",1,208.571791944009,14.4420148159462,"model_year_age_group_sex_education",14.4420148159462,0,TRUE
"Model B",2014,"Age 09","Male","Primary",1,6.16718654821295,2.48338207858013,"model_year_age_group_sex_education",2.48338207858013,0,TRUE
"Model B",2014,"Age 09","Male","Secondary",1,140.252720361241,11.8428341355117,"model_year_age_group_sex_education",11.8428341355117,0,TRUE
"Model B",2014,"Age 10","Female","No Formal Education",1,16.2436457973866,4.03034065525318,"model_year_age_group_sex_education",4.03034065525318,0,TRUE
"Model B",2014,"Age 10","Female","Post Secondary",1,857.217714824861,29.2782805988477,"model_year_age_group_sex_education",29.2782805988477,0,TRUE
"Model B",2014,"Age 10","Female","Primary",1,139.889741812457,11.8274993896621,"model_year_age_group_sex_education",11.8274993896621,0,TRUE
"Model B",2014,"Age 10","Female","Secondary",1,756.19491855221,27.4989985008947,"model_year_age_group_sex_education",27.4989985008947,0,TRUE
"Model B",2014,"Age 10","Male","No Formal Education",1,59.5162128421449,7.71467516115519,"model_year_age_group_sex_education",7.71467516115519,0,TRUE
"Model B",2014,"Age 10","Male","Post Secondary",1,157.420402581115,12.5467287601636,"model_year_age_group_sex_education",12.5467287601636,0,TRUE
"Model B",2014,"Age 10","Male","Primary",1,247.669303007751,15.7375126054835,"model_year_age_group_sex_education",15.7375126054835,0,TRUE
"Model B",2014,"Age 10","Male","Secondary",1,117.41280657476,10.8357190151259,"model_year_age_group_sex_education",10.8357190151259,0,TRUE
"Model B",2014,"Age 11","Female","No Formal Education",1,0.0144544083977527,0.120226487920727,"model_year_age_group_sex_education",0.120226487920727,0,TRUE
"Model B",2014,"Age 11","Female","Post Secondary",1,173.165890801665,13.1592511489699,"model_year_age_group_sex_education",13.1592511489699,0,TRUE
"Model B",2014,"Age 11","Female","Primary",1,61.493017027569,7.84174833997936,"model_year_age_group_sex_education",7.84174833997936,0,TRUE
"Model B",2014,"Age 11","Female","Secondary",1,14.2710633595598,3.77770609756235,"model_year_age_group_sex_education",3.77770609756235,0,TRUE
"Model B",2014,"Age 11","Male","No Formal Education",1,90.7246555467894,9.52494910993174,"model_year_age_group_sex_education",9.52494910993174,0,TRUE
"Model B",2014,"Age 11","Male","Post Secondary",1,91.7166357786703,9.57688027379847,"model_year_age_group_sex_education",9.57688027379847,0,TRUE
"Model B",2014,"Age 11","Male","Primary",1,0.972271992853238,0.986038535176612,"model_year_age_group_sex_education",0.986038535176612,0,TRUE
"Model B",2014,"Age 11","Male","Secondary",1,70.55756400109,8.39985499881337,"model_year_age_group_sex_education",8.39985499881337,0,TRUE
"Model B",2015,"Age 01","Female","No Formal Education",1,89.1756482929141,9.44328588431559,"model_year_age_group_sex_education",9.44328588431559,0,TRUE
"Model B",2015,"Age 01","Female","Post Secondary",1,1.35517518436235,1.16411991837712,"model_year_age_group_sex_education",1.16411991837712,0,TRUE
"Model B",2015,"Age 01","Female","Primary",1,263.005292978469,16.217437928923,"model_year_age_group_sex_education",16.217437928923,0,TRUE
"Model B",2015,"Age 01","Female","Secondary",1,121.214066342954,11.00972598855,"model_year_age_group_sex_education",11.00972598855,0,TRUE
"Model B",2015,"Age 01","Male","No Formal Education",1,131.174601403895,11.4531481001467,"model_year_age_group_sex_education",11.4531481001467,0,TRUE
"Model B",2015,"Age 01","Male","Post Secondary",1,20.9853592678102,4.58097798158976,"model_year_age_group_sex_education",4.58097798158976,0,TRUE
"Model B",2015,"Age 01","Male","Primary",1,353.090501441902,18.7907025265662,"model_year_age_group_sex_education",18.7907025265662,0,TRUE
"Model B",2015,"Age 01","Male","Secondary",1,63.7380706355103,7.98361263060216,"model_year_age_group_sex_education",7.98361263060216,0,TRUE
"Model B",2015,"Age 02","Female","No Formal Education",1,623.967300842594,24.9793374780556,"model_year_age_group_sex_education",24.9793374780556,0,TRUE
"Model B",2015,"Age 02","Female","Post Secondary",1,258.443178426119,16.0761680268066,"model_year_age_group_sex_education",16.0761680268066,0,TRUE
"Model B",2015,"Age 02","Female","Primary",1,27.2646005238337,5.22155154373044,"model_year_age_group_sex_education",5.22155154373044,0,TRUE
"Model B",2015,"Age 02","Female","Secondary",1,256.504030090197,16.0157431950627,"model_year_age_group_sex_education",16.0157431950627,0,TRUE
"Model B",2015,"Age 02","Male","No Formal Education",1,18.8124508470896,4.33733222696735,"model_year_age_group_sex_education",4.33733222696735,0,TRUE
"Model B",2015,"Age 02","Male","Post Secondary",1,96.9669895537711,9.84718180769357,"model_year_age_group_sex_education",9.84718180769357,0,TRUE
"Model B",2015,"Age 02","Male","Primary",1,67.6525501613356,8.22511703025164,"model_year_age_group_sex_education",8.22511703025164,0,TRUE
"Model B",2015,"Age 02","Male","Secondary",1,173.625956624287,13.1767202529418,"model_year_age_group_sex_education",13.1767202529418,0,TRUE
"Model B",2015,"Age 03","Female","No Formal Education",1,142.786317277808,11.9493228794693,"model_year_age_group_sex_education",11.9493228794693,0,TRUE
"Model B",2015,"Age 03","Female","Post Secondary",1,24.4054435952488,4.94018659518533,"model_year_age_group_sex_education",4.94018659518533,0,TRUE
"Model B",2015,"Age 03","Female","Primary",1,42.7264068790675,6.53654395526164,"model_year_age_group_sex_education",6.53654395526164,0,TRUE
"Model B",2015,"Age 03","Female","Secondary",1,258.248161988953,16.0701014928019,"model_year_age_group_sex_education",16.0701014928019,0,TRUE
"Model B",2015,"Age 03","Male","No Formal Education",1,51.4887340102648,7.17556506557252,"model_year_age_group_sex_education",7.17556506557252,0,TRUE
"Model B",2015,"Age 03","Male","Post Secondary",1,0.304659010417554,0.551959247062276,"model_year_age_group_sex_education",0.551959247062276,0,TRUE
"Model B",2015,"Age 03","Male","Primary",1,171.36146867175,13.0905106344921,"model_year_age_group_sex_education",13.0905106344921,0,TRUE
"Model B",2015,"Age 03","Male","Secondary",1,62.6544091388568,7.91545381761885,"model_year_age_group_sex_education",7.91545381761885,0,TRUE
"Model B",2015,"Age 04","Female","No Formal Education",1,18.1913689989947,4.26513411266219,"model_year_age_group_sex_education",4.26513411266219,0,TRUE
"Model B",2015,"Age 04","Female","Post Secondary",1,31.9085217006891,5.64876284691516,"model_year_age_group_sex_education",5.64876284691516,0,TRUE
"Model B",2015,"Age 04","Female","Primary",1,84.3117110921051,9.18214087738285,"model_year_age_group_sex_education",9.18214087738285,0,TRUE
"Model B",2015,"Age 04","Female","Secondary",1,132.965587329403,11.5310705196614,"model_year_age_group_sex_education",11.5310705196614,0,TRUE
"Model B",2015,"Age 04","Male","No Formal Education",1,126.749829088704,11.258322658758,"model_year_age_group_sex_education",11.258322658758,0,TRUE
"Model B",2015,"Age 04","Male","Post Secondary",1,22.5640078866109,4.75015872225454,"model_year_age_group_sex_education",4.75015872225454,0,TRUE
"Model B",2015,"Age 04","Male","Primary",1,248.170733422432,15.7534356069535,"model_year_age_group_sex_education",15.7534356069535,0,TRUE
"Model B",2015,"Age 04","Male","Secondary",1,33.7901576881155,5.81293021531443,"model_year_age_group_sex_education",5.81293021531443,0,TRUE
"Model B",2015,"Age 05","Female","No Formal Education",1,0.601069644198361,0.77528681415226,"model_year_age_group_sex_education",0.77528681415226,0,TRUE
"Model B",2015,"Age 05","Female","Post Secondary",1,0.025210656467257,0.158778639833124,"model_year_age_group_sex_education",0.158778639833124,0,TRUE
"Model B",2015,"Age 05","Female","Primary",1,3.80863398635137,1.95157218322853,"model_year_age_group_sex_education",1.95157218322853,0,TRUE
"Model B",2015,"Age 05","Female","Secondary",1,1313.32807774785,36.2398686221108,"model_year_age_group_sex_education",36.2398686221108,0,TRUE
"Model B",2015,"Age 05","Male","No Formal Education",1,83.1608272968719,9.11925585214451,"model_year_age_group_sex_education",9.11925585214451,0,TRUE
"Model B",2015,"Age 05","Male","Post Secondary",1,149.409224394301,12.2233066064098,"model_year_age_group_sex_education",12.2233066064098,0,TRUE
"Model B",2015,"Age 05","Male","Primary",1,48.3311127040464,6.95205816316624,"model_year_age_group_sex_education",6.95205816316624,0,TRUE
"Model B",2015,"Age 05","Male","Secondary",1,114.491109268491,10.7000518348507,"model_year_age_group_sex_education",10.7000518348507,0,TRUE
"Model B",2015,"Age 06","Female","No Formal Education",1,160.313490409119,12.6614963732222,"model_year_age_group_sex_education",12.6614963732222,0,TRUE
